sc_diff1,sc_diff2
-0.000914030449300589,-0.00023989789784126264
-0.0011781471419220935,0.00014502984081662043
-0.0014331335760611246,0.0005361422778314847
-0.0005893926951133134,-0.0004906625655260991
-0.0010365541916790638,0.0001894223685047384
-0.0015274169747252946,0.0007175255721932009
-0.0016921447253607424,0.0009346403766357553
-0.000919944109703085,0.0005617705909153762
-0.0010453089332360952,0.0004347964834596961
-0.0016236682596147472,0.0008848862466605228
-0.0019251797652844152,0.0011582445532827528
-0.0012854852040789936,0.0010716109838986177
-0.001235762768803236,0.0009386686489272094
-0.0015545488554698234,0.001011917087534279
-0.0018075092002286539,0.001176159570119298
-0.0015801317856024705,0.0007021033762899166
-0.0015991851823518547,0.0006792459144123244
-0.0017127250958036018,0.000779339176278406
-0.0017842803233900045,0.000780046345860797
-0.001973165676075568,0.0008756995983685326
-0.0022286814176640133,0.0010738995855648376
-0.002311773555567401,0.0011622100478785639
-0.0018078236962050793,0.0010458030508525506
-0.0019457483984198986,0.0011014177333580095
-0.0021303225778784196,0.0011778934310059186
-0.0021792331812111104,0.0011208675496388383
-0.00226203584502138,0.0011482197629678844
-0.00226944114216655,0.0011712154222547426
-0.0021468220539303303,0.0011752411380316
-0.002099094093033929,0.0012860180606911946
-0.002181314579509334,0.0013121792232914768
-0.0022552007289104218,0.0013390696134102397
-0.0022848464300454035,0.0012980233802558278
-0.002215462063129039,0.0012040386876647085
-0.0020887699468803422,0.001178861363120994
-0.001956608366127625,0.0012793735717510938
-0.0021099196597462867,0.0013013221347839916
-0.0021975425915281704,0.0013460549406687154
-0.002210350524779233,0.0013600835115528704
-0.002234668106757774,0.0013273061963228279
-0.002095405181838432,0.0012415616702135702
-0.0018595419956799542,0.001263507253528494
-0.001804903743381152,0.0012033085868063235
-0.0018289817970892923,0.0012931163669735854
-0.0018249078300715995,0.0013234734871222596
-0.001874354606358599,0.0012977577368305684
-0.0017628808654725592,0.0013669344018901995
-0.0007044886876572978,0.0007171429598458268
-0.0006788977244319762,0.0007587106649287758
-0.0007475972818005391,0.0010478781477294044
-0.0008815216011747926,0.0010822552369292528
-0.001113333765871908,0.0011137369805770442
-0.0009968210583028124,0.0013514805030597496
-0.0010578876146681375,0.001363209566032859
-0.0013214189140439167,0.0014779487638872772
-0.0015339859658487658,0.0015248956348708606
-0.0016359128725697437,0.0013909932939650902
-0.0009016516174824022,0.001174541026796998
-0.0010394018041027643,0.0013809343307851242
-0.0010924097805507138,0.0013669178248306864
-0.0011277073038584843,0.0014324567338538602
-0.0011635637853847074,0.0014124120003126215
-0.0011131820574183185,0.0013038885967428335
-0.0014535107256883552,0.001590237149740734
-0.0016190785550090445,0.0016778778771507944
-0.0017102328941961042,0.0016704799150100845
-0.0017456142615908945,0.0015342098986884278
-0.0018317853312008927,0.0013228597194031842
-0.0009110885725990602,0.0010462897472502653
-0.0009223606238915518,0.0010470344113786983
-0.0010614201970389743,0.0013245980706830924
-0.0010928498590606895,0.0014121469164095847
-0.0011640808936958862,0.0013614014831775688
-0.0013107726972240378,0.0014597152744754102
-0.0012160586297779333,0.001296751796347709
-0.0014031253640840327,0.0013867636519975235
-0.001607250262494541,0.0016714648043045467
-0.0017033642421391642,0.0016259868878470633
-0.0017372549581486218,0.0014706347074050679
-0.0014630787491460191,0.0015178490173404298
-0.0015737091746338063,0.0016093889920678116
-0.0012296676511302648,0.0008109479175003791
-0.0017852977076491048,0.0009661552315082972
-0.001968016897902224,0.001094384800994186
-0.0013733077681336813,0.0011513097652865454
-0.0016233660808140146,0.0010883453218643085
-0.0018488521305621538,0.0011611613340100448
-0.0020091670797753054,0.0011925586729467654
-0.0017543669750922863,0.0002962885901257366
-0.0019098059728622468,0.00041473787445440075
-0.002014944741908742,0.000506276934049768
-0.002056989268981771,0.000641698082020356
-0.0019858024182651296,0.0007108290214898132
-0.0020931024980633175,0.0007346171542172513
-0.002190509797065957,0.0009502064528755802
-0.0019683977612400382,0.0006160452319382812
-0.002195204854961165,0.0009832382075189848
-0.0022810874247597766,0.0010989849355154682
-0.0016130541572445245,0.00037113341080918425
-0.0017493261983049532,0.0003925046111744098
-0.0020177815740377598,0.0008006731717596391
-0.0012783175801526995,0.0006505528075289882
-0.0016664256375867473,0.0006028285278167955
-0.0019439347072390451,0.0008619855440172875
-0.002156290933777215,0.0011109067994756134
-0.0022484982241287857,0.0011866152203223294
-3.690873461241253e-05,-0.0011729006338555858
8.99224333555724e-05,-0.0011711232154928844
0.00010650823286714708,-0.0009584158269945691
5.611071625727771e-06,-0.0006354669350670151
-0.00017219024825077718,-0.00045308137006370156
-0.0008686265859102766,-0.00011806784564260948
-0.0015469793109510665,0.0001871309241531547
5.274501609476433e-06,-0.0006716794872528433
-0.0003857024538103649,-0.00010317666997078229
-0.0008010642799192874,0.00011163252694956092
-0.0013450218671164536,0.0002744559333380216
-8.742545901759624e-05,-0.0008581133343469764
-6.920081700793327e-05,-0.0005691909044679008
-0.0003026787362286219,-8.578534197241952e-05
-0.0006358092634295449,0.00027857102020798494
-0.001085998290402333,0.0005144806724889046
-0.0013248516443542325,0.0005183790245673275
-0.0006847251343486791,0.0005234833649517762
-0.000498835559491667,0.00018827938339207627
-0.00041783784077510297,5.15619853829387e-05
-0.0004155460756146517,0.00012481955848120838
-0.00031664013455392375,-3.920803509265345e-05
-0.0005580973819815435,0.000453320053192208
-0.0009286686153848191,0.0007492854346017134
0.0001014067953870434,-0.0013156125838370688
0.0001085537777024171,-0.0011129326844377284
0.00013650534455415374,-0.0009502914434795438
5.6237679041459384e-05,-0.000762667985085737
-0.0002495344394981611,-0.0004895423027534773
-0.0007542191876635486,-0.0003466534740576017
-0.00118758256039911,-0.0001440795847141782
-0.0015076709454476963,7.490718337117112e-05
-0.0016933472711508745,0.0002262058680028323
-0.0018024577025997268,0.0003273763047606958
-0.0019076649131951375,0.0003981006791061505
-0.0019893887839846887,0.0005599426282692135
-0.0018664231005805132,0.0005644919272708801
-0.0011914449334788394,-0.0003278427830572467
-0.001232075708755193,-0.0002792738024870976
-0.0013153295478376833,-9.801311644327489e-05
-0.0015783445902793425,0.00025250180055572477
0.00013208518475284634,-0.0010908953997237545
0.00018230631852908402,-0.0009342795036079168
9.814309041804261e-05,-0.0008177765613697652
-0.0002294589553643826,-0.0006447339303582286
-0.0006406330449755217,-0.0004822251944464671
-0.0008516760459275155,-0.000293341543544834
-0.0011910492767243702,3.0946147668479114e-05
-0.0013454462296992827,7.621367637946131e-06
-0.00158761802790209,0.00020031959417757004
-0.0017389409876187795,0.0003117766196864692
-0.0018216104110192347,0.00041576957894469283
3.734527973418351e-05,-0.0017257708052710126
3.2312887079846196e-05,-0.0016246584537514162
-0.00010275961673773804,-0.0013304386827595546
-0.0003089465412208331,-0.001089022912641333
3.7164312838749384e-05,-0.0016420462302389326
5.26860986074279e-05,-0.0015853621047138538
-0.00025053042711824095,-0.0011376233584122336
-0.0005197777129447168,-0.0009413625310114992
4.6903632275260036e-05,-0.0015319565715176148
8.844959398043674e-05,-0.0014607516613732072
-0.0001998018769763511,-0.0011110260916841295
-0.0005822066887850549,-0.0008921895812234612
9.112220593965503e-05,-0.001431555016083423
0.00010738789246534443,-0.0012946034684968252
-0.00016771121961727464,-0.0010005134395528975
-0.000582093500691947,-0.0007991605806511865
0.0001626965467062421,-0.0013583729933720802
0.0001956608315307383,-0.001180861377409288
-3.551408737293987e-05,-0.0009398804761678885
-0.0004518518668649961,-0.0007241777288599045
0.00020264845743961723,-0.001307585796054151
0.00027356484669032924,-0.0011035794260612325
0.0001343672975051229,-0.0008781960303089081
-0.0003061060935857091,-0.000680922161322303
0.0001665488445195605,-0.0013611533450084063
0.00030016412378507156,-0.0010937784791330027
0.00025718393928328946,-0.0009018652368308841
-1.899474789313415e-05,-0.0007446627687247084
-0.0002838259867258182,-0.0006484178699102005
0.0001241983480952281,-0.0013939889425897843
0.00020214185608419794,-0.0012474227354879908
0.00022858493925352082,-0.001031024979986753
7.820822268536356e-05,-0.0008446883500144834
-0.000610059800059726,-0.0008352705985436841
-0.001011846824726974,-0.0007829876281588623
-0.0011420627585018793,-0.0006656410631423631
-0.0005691704321366636,-0.0009193238649450436
-0.0008955603151494346,-0.0008676605790486575
-0.0011193176333586447,-0.0007563401147398171
-0.0011487056239423497,-0.000600722347986265
-0.0005854690442087795,-0.0009535954338771933
-0.0008944534104358303,-0.0009084465099587594
-0.0010608089458630974,-0.0007690602973496603
-0.0010544569643170419,-0.0006359809075595013
-0.0007676551063311103,-0.0009119046129359918
-0.0009684733395910167,-0.0008110098973187496
-0.0010639695330406432,-0.0006550153479204151
-0.0010329960198074712,-0.00055255528566825
-0.0008868021929952912,-0.0007496474507502482
-0.0011170501435771062,-0.0005154525133799487
-0.0011083235982264374,-0.0004267192068063105
-0.0007396067265125469,-0.0007151106757701654
-0.0010351646574388443,-0.00040748383356748163
-0.0011445719570382712,-0.00029047027721243663
-0.0006490252152926825,-0.0005554903795682363
-0.0009238241640712618,-0.0002969865597539286
-0.001017215970655529,-0.00023449923727456655
-0.0006292671224166295,-0.0005122203269709444
-0.0011341451511181545,-0.0004082339849570155
-0.001061222685365496,-0.00036397750416635653
-0.0012555663064159543,-6.891150319535576e-05
-0.0012028880692725038,-0.00028429144547061856
-0.0013931013634789558,0.0002033367844355922
-0.0012430070368621006,-0.00025285408050230545
-0.0013905660447127669,0.0001384117433026437
-0.0011123182361445381,-0.0005090748854421459
-0.0012730335055524322,-0.000138766128801764
-0.0010669222757937367,-0.00011652932858515386
-0.0012588503031406605,0.0002384019773494608
-0.0013825055648833803,0.0003229002392006838
-0.00033385574901456867,-0.001217382232557875
-7.852757643001206e-05,-0.0015491703878043144
1.0946483538013854e-05,-0.0015850601114991416
1.797406319119384e-05,-0.0014053667304444433
-9.948131154317935e-05,-0.0010321820599591164
-9.238813982281963e-05,-0.001017388105143971
-0.0003055853580124272,-0.0007079287181343015
-0.0006320543352085935,-0.0005782942591789297
2.1277037837641955e-05,-0.0017690085575531812
2.8486600207398483e-05,-0.0014787261686160524
-5.1688020887905294e-05,-0.001156507266961089
-0.00035005987796858,-0.0007528322876041376
2.616326179659408e-05,-0.0017804362894980627
9.457007836637388e-06,-0.0015203078833760124
-0.00011548610425531827,-0.0011440696181908346
-0.0003186902458422536,-0.0008404961779361024
-0.0006605947083245012,-0.0006617436543123648
-0.0009182409741750776,-0.0006333650843860636
-0.0010703212736177035,-0.0005014732899514154
3.1843806615935476e-05,-0.0017652143444983998
1.819087603774982e-06,-0.0015553126932928271
-0.00024136456784263022,-0.0010877975264078027
-0.00048722887680638014,-0.0008401405025546301
-0.0008127707685663774,-0.000721959943952995
-0.001099275957640894,-0.000649458292140311
-0.00019712634219518137,-0.0008468657739502507
-0.00048513988745395396,-0.0005052165579068017
-0.0007262010276326106,-0.0003151221589184094
-0.0008150714559485055,-0.0003907065151870008
-0.0002510217509527944,-0.0008785262338854717
-0.00036532088374587393,-0.0006059716512541093
-0.000664889610409975,-0.000367040839651946
-0.0010053990371016572,-0.00015503705059709673
-0.0009748938967683858,-0.00017575838560243242
-2.0936959743482896e-05,-0.0010552687658867692
-0.0004331947114834344,-0.0004507401990239311
-0.0010575299465761525,-0.00023074972039554347
-0.0011599447826588932,-3.714700152871828e-05
-0.00026138909026123376,-0.0009404441630663136
-0.0008338834728026031,-0.0004520892627137102
-0.0008689377427398272,-0.00039123854327989646
-0.001256092990539066,4.318514658033003e-05
-0.0007306531335403003,-0.0006272106912040545
-0.00044697165383902784,-0.0009749706489896138
-0.0007166993999169956,-0.0005161139901343707
-0.0012335057698017243,5.859833262348624e-05
-0.0013835187782883405,0.00022391623272705115
-0.0005478836245178204,-0.0004959060297686124
-0.00026948874812130424,-0.0007193119713061654
-0.0008160806290267365,-0.0004209020018329978
-0.0014104606356256204,0.001508361763794686
-0.0013694824219344706,0.0015914800777992802
-0.0014905379654805051,0.0015536415991248516
-0.001578976278353003,0.0015196046921443318
-0.0016055288792235507,0.0015570678956629486
-0.001425718780352553,0.0011864139132525678
-0.0014623535846441365,0.00127876585686428
-0.0015539769728428188,0.0014089621178433169
-0.001406120554335118,0.0014491557800393972
-0.0013636960571047818,0.001463645850558585
-0.0011319488509705733,0.0016120040335568136
-0.0012265387612051856,0.0015556615609752938
-0.001414923448329755,0.0015034619715987064
-0.0006927717504378315,-0.00013479574172290716
-0.0009370368272679468,0.0007043904199966839
-0.0008451659612187826,0.0006315502016832973
-0.001018719260314341,0.0008130636348286104
-0.0010987683199164386,0.0008766191292922432
-0.0011467509980855552,0.001041564975849515
-0.0011305313693730874,0.001136452611695144
-0.001012965902234854,0.0013933170906637858
-0.0012274494846701276,0.0013977882025661896
-0.0014448266046900719,0.0015593346047686018
-0.00033917976905011043,-0.001062727226914193
-9.591013690199394e-05,-0.0015520071262427127
-6.578363660131001e-05,-0.0016045561303254271
-2.6114225193220714e-05,-0.0017113962921598796
-8.235466409923673e-06,-0.001742835637627381
1.1536654142328564e-05,-0.0017785745710073334
4.102364022971884e-06,-0.0016818073761842571
-3.492215338369321e-07,-0.0015665759283100846
6.702539817102867e-06,-0.0014638034239238245
2.806040543665408e-05,-0.0014490130813891704
6.060412887990045e-05,-0.0015047391825284307
3.119663067593245e-05,-0.0015583965996356262
1.536829872225489e-06,-0.0014941353620287602
-6.479585828054317e-05,-0.0012645488312578333
1.699181554970048e-05,-0.001414594173160317
-0.00018304723863757496,-0.0009134852489897601
-0.00022678042137084273,-0.0007120567377076131
-0.0007821229972573216,0.0005246795419802997
-0.0007550442028613874,0.0005320042313868567
-0.0008394980635955646,0.0005216621749198997
-0.0008577224988300506,0.0005649998458407724
-0.0006858686007998505,0.0005250138142998395
-0.000746489781407591,7.867895107323184e-05
-0.0008085824989900376,0.0003498117900690587
-0.00154283690291192,0.00019624077953547798
-0.0013982380773197615,0.00011019188542541164
-0.0012629139094975036,6.643649467273463e-05
-0.001688112307766481,0.0002726492095817387
-0.0015648600005475665,0.0002406665881517042
-0.0010457289481439886,-0.0001345707134371941
-0.0018978297895173655,0.00046431332269374797
-0.0017749600523980396,0.000420047574462517
-0.0015449442125318787,0.0003404166101049638
-0.0018305401606962942,0.0005241004882745128
-0.0017082027868721324,0.0004883677673145218
-0.0015137815633486564,0.0004128755313792822
-0.001374089666632287,0.0003921023385990676
-0.0015407539617736813,0.00038705141495533617
-0.0015075098869521064,0.0004817790852204511
-0.0014153678837215866,0.0005430088376815464
-0.0013662417138672687,0.0005557124078851567
-0.0001065168557897812,-0.0013121752930881636
-7.626411087575774e-05,-0.0009486817828858009
-0.00044675012345563926,9.147142707580783e-05
