"affect","social","cogproc","percept","bio","drives","relativ"
20.5682528321841,0,0,36.5466582631407,36.5466582631407,0,0
33.1019906668568,0,0,35.8644291605055,41.9905496553301,5.79326833861066,0
44.1408426644107,0,0,33.7069831572868,33.7069831572868,9.52237628272655,0
13.1883816637724,4.84097342817043,0,45.1768679972405,23.1890953207888,0,0
19.3672086901915,0,0,31.2771401467071,24.3506406744786,2.57939954304343,0
40.8980344651412,0,0,29.937695404755,27.4776439287562,10.3906327820496,0
58.6855270740879,0,0,18.9459190972837,18.9459190972837,10.4461780989947,0
47.9175898825617,5.29770389038399,8.44454500618837,0,0,61.6598387791341,0
16.9990913456722,0,0,41.6965232743341,49.4183575813902,10.464381095844,0
0,0,0,8.09713100587626,8.09713100587626,5.88705496024888,12.9277566539924
55.5832477917115,0,0,0,8.07078354664875,0,0
6.99098259741123,19.482248028483,0,0,0,0,0
0,14.2651167789081,0,0,0,22.0384367387878,0
14.5769845743966,29.6719676922984,0,0,0,8.16359284752748,0
0,16.5841829159656,7.89678808274767,0,0,7.86732591804416,0
0,16.0878866891726,19.3658887552618,21.710896730708,0,0,0
0,0,6.73071574447121,4.83944024602474,15.2541699446126,0,0
0,0,15.4738031866409,0,36.4057315783716,3.15018047908994,0
0,16.253506178455,4.06640891516944,0,0,10.4829050109924,0
0,16.9508447392531,21.7133545897393,0,0,7.88871780305861,0
0,0,30.6332624875883,0,14.5099744791197,0,0
0,0,29.8281422214965,0,11.7565416173409,0,0
0,7.90348754375182,5.85329221969906,0,17.2960155950633,7.90348754375182,0
0,19.8628469454465,16.0300258660428,0,0,14.6185778249043,0
0,0,2.90554181355993,0,0,0,0
0,0,10.1408200785674,0,18.8946338530089,0,0
0,6.09715737003234,21.602636317961,0,7.58439120156854,6.09715737003234,0
0,0,8.33408809588503,0,0,5.95356700781934,0
0,29.6007675063037,16.888324823678,21.522922967042,0,0,0
0,31.7860239521887,12.5839072344148,41.8573550788592,0,0,0
0,22.2788699933652,6.37688183471282,51.5275329025926,0,0,0
0,23.1260024313293,0,58.437329759989,0,0,0
0,22.5927697445479,0,58.1151909745536,0,0,0
0,20.1755932687318,8.5601236213652,48.7222126835366,0,0,0
0,12.6600996364007,9.05492442448955,20.1319814750938,0,0,6.30276573005435
0,4.55419106810337,18.897557421581,0,0,0,0
6.3387617592182,12.7202697247106,19.1503004108386,6.38150796549238,0,0,0
0,21.9493860389559,16.1773559062893,28.6537450827374,0,0,0
0,26.2258247471406,15.7869363834011,17.3015407883543,0,0,0
0,7.8558268350231,15.2840827442986,0,0,8.36047177928483,0
0,21.6256107112222,14.9017267743259,14.5201021892366,0,9.32308954611568,0
0,0,7.24059831668044,0,0,0,47.1940633180307
0,0,25.7803700424797,0,0,0,0
0,0,19.7452679344825,0,0,0,0
4.69608001054312,4.69608001054312,15.5401150956934,0,0,0,0
0,0,27.5372064007836,0,0,0,0
0,0,16.6229320254517,0,0,6.33826426818346,0
0,7.06157093345529,0,12.8162685921596,0,5.90654742273081,11.0809487949477
0,0,0,21.0983836645991,0,0,52.7765976515039
0,0,6.41464884544576,0,0,12.6509754063849,0
0,0,32.9341622503057,0,0,0,0
16.7260091802153,0,14.3751876796363,0,0,6.22023937197032,0
4.31184891183463,0,8.99917354528665,0,0,4.31184891183463,0
0,0,13.0063828415465,0,0,11.4461326857364,0
0,8.54007229588886,0,0,0,0,0
0,0,0,0,0,0,0
0,0,11.5598399279128,0,0,0,6.93988667506909
8.61192299760346,0,4.94998897730747,0,0,0,0
0,14.7005422678416,0,9.74975926105247,0,0,0
0,10.1198328918624,0,4.93651908863397,0,0,0
0,0,7.45492825037306,0,0,0,5.46316040989482
0,0,19.0226384536845,11.1115023060944,0,0,0
0,5.83982202447163,12.2051321391585,6.67408231368186,0,0,0
0,0,4.61485619060181,41.9725192993087,0,0,8.51206933254624
0,0,0,38.287674308851,0,0,15.3751850535799
0,0,0,40.061472741007,0,0,4.22234377848975
3.76691327242743,0,0,52.9816351766918,3.98508033278885,8.50380671250493,10.4955621053009
0,0,0,19.4505890813181,0,0,28.3180139317894
0,0,0,6.68324010772738,0,0,30.0421241626959
0,0,0,12.766847670319,0,0,34.4806269860714
0,0,5.99252159430464,52.0402331695051,5.61043711118005,0,0
0,0,0,65.0458018798138,11.0829850333093,0,3.56662520139728
0,0,7.0376736795161,52.8911586716719,8.67535226615055,0,0
0,0,4.2042416126492,36.2172058031881,0,0,23.6885657974934
7.98875672532574,0,9.26452776130932,33.937028332206,12.1160279042369,7.98875672532574,25.2192595863182
4.20227554517042,5.331799131835,0,22.9758178082411,0,4.35782808918683,6.01941208208932
0,0,0,12.9146505199303,11.8219685688733,0,0
0,0,0,0,7.76094966272,0,0
0,0,0,27.0408821554668,7.28052221456224,0,12.7485412078305
0,0,0,32.508352030485,0,0,42.0934438738829
0,0,0,34.7953222897489,0,0,47.6413612056517
0,0,4.09886839202888,0,0,0,0
0,0,6.58064832177138,18.8808543412412,10.8534431378099,0,0
0,0,6.64919647649417,48.550590633753,13.3858942497215,6.64919647649417,0
7.0783420269524,0,0,17.0814565497892,4.71300588095194,0,9.58304652678359
0,0,0,50.5473463474184,6.14488878773254,0,8.04509394421778
0,0,10.3873433074378,24.3529731098762,0,5.0008425551924,0
22.5840495828668,3.17185257613274,3.19084041697551,27.6295163147187,0,0,0
0,0,0,21.8308288692665,0,6.76371366075623,0
0,0,0,0,16.3952412185758,0,0
0,0,0,18.7734120094539,16.5280461174237,0,26.4795953854485
0,7.10941078353643,0,6.1493457908487,7.11500907374619,0,28.5926405720426
0,0,0,13.4009045816591,9.1699102312432,0,0
0,0,3.81959131564982,17.2769886254393,20.781645350581,0,0
0,0,4.23694640020978,6.17822561093271,0,0,0
5.2642245266454,5.2642245266454,10.4359978420088,0,0,0,0
11.5073361888271,11.5073361888271,6.96208876332815,0,0,0,0
0,0,0,6.51261996961977,0,0,13.1840151757649
0,0,3.55835455788775,0,0,0,0
0,0,13.4566842071031,0,0,0,0
0,0,6.97771100295653,0,0,0,24.8379131450361
0,0,16.561176678678,31.0646916628806,8.92532002483207,15.7870824764078,5.78905932988135
0,0,19.5717309348312,48.6729832129438,22.0206446560301,0,14.8642340232624
7.78894429850402,0,6.87149913558068,46.7910568723282,30.024062970469,0,30.4057339645901
11.8821582173479,0,0,35.2256907243314,28.8815568383477,0,11.8949449703236
11.7887146760049,0,0,27.7332250148775,21.186749364612,0,9.82889068929073
17.0928784337872,0,30.2204061069984,45.9502651870303,22.3339257476315,10.2839390419681,7.6247918386767
12.203483878639,0,15.0413190384653,19.5105130694992,29.6847070014467,16.3884980479975,0
0,0,21.5919747264418,0,0,25.4832703205948,0
0,0,15.8324836167832,0,0,0,0
0,0,8.70921806451125,13.4330856825244,20.4581146768256,0,16.2452639495853
0,0,15.4011982398332,0,0,25.4785938979689,0
0,0,0,6.6580107494414,0,7.04148801256116,0
8.7633202467751,0,12.494547267402,0,0,8.7633202467751,0
0,0,10.2687196690696,0,0,8.16469994138199,0
0,0,40.3618940497211,0,0,20.6438747418288,0
0,0,24.947332304566,0,0,17.2358866322676,0
0,0,7.8169106508494,0,0,0,0
0,0,26.0651139633849,0,0,0,0
2.78653662829068,2.78653662829068,12.6269524088876,0,0,0,0
0,0,0,0,18.3352102460346,0,0
0,0,0,0,8.82943002555275,9.21377737418959,9.47775220155006
0,0,5.17800071893076,12.6425933793013,13.7964118819646,6.25678899382375,17.5717133427012
0,0,0,21.2142621354683,36.9696411317224,0,15.4471744210111
0,0,0,38.3348244883218,26.909122995662,0,30.6577532535224
0,0,12.0736280390873,39.8777307033087,21.5119877923916,7.78446990467817,25.9288251907222
0,0,0,7.39567171558861,0,19.2033029366286,6.05726366704132
0,0,0,8.84150699097859,8.84150699097859,6.2616130957886,32.2495144569906
0,0,0,15.443183760876,9.19101305572301,0,30.7026336389566
0,0,10.8477358030054,19.174711101801,8.3269752987956,9.16565931056483,24.7240741132224
0,0,22.1464667886617,0,0,0,0
0,0,11.2191075566456,0,0,9.33738470277434,0
0,0,0,7.39248108417788,0,20.088636019413,4.21383275054821
0,0,0,8.65836043541063,0,28.765332227946,7.28423489968424
0,0,0,8.11037358140348,8.11037358140348,19.1061413789253,9.34993267242344
0,0,0,0,0,16.602244867553,0
5.18043726402669,5.18043726402669,12.5975356337987,0,0,0,5.33731378230455
6.72102439266729,6.72102439266729,13.9748621392021,0,0,0,0
0,0,11.1826768726871,0,0,0,0
0,0,20.1682642836101,0,0,0,0
0,0,23.7712762627121,0,0,0,0
0,0,0,13.4209391735643,5.58772283013422,0,0
0,0,0,23.8075966591592,0,17.3171218093093,0
3.16633928480786,0,2.44079208499366,3.16633928480786,53.511965883286,0,8.17566552031431
2.76165870725638,0,0,4.41859518541349,59.7225584975744,0,8.4847131905773
0,0,0,0,41.259258969663,0,16.8960447081929
0,0,0,8.69775642808284,29.2844046723437,0,16.6701306253958
0,0,7.92372751457021,13.9661896797795,48.818001287558,7.92372751457021,8.61042513258784
0,0,12.0057405062083,14.8537189188501,34.1773320010946,12.0057405062083,15.0269841976974
0,0,6.92846022817246,24.4258111871009,24.4258111871009,6.92846022817246,17.1306092923791
0,0,13.7516469348053,32.8704669921795,27.0631100162506,7.94428995887634,16.9323419816778
0,0,6.48207657347357,32.5471164381594,25.6802224342756,6.48207657347357,16.8872740262395
0,0,18.7096317736989,23.6813510237646,12.8448239625371,0,15.6707254369701
0,0,24.00180810581,21.071103561849,7.01626697837242,0,6.66813691423248
13.753078034359,0,6.64919297745064,34.2590946400417,21.6965625023288,0,0
13.1692014043674,0,0,36.6360928905664,13.1692014043674,0,0
0,0,0,0,0,19.7080990122444,7.28239413063836
0,6.26228479905003,0,0,0,9.8857768062994,0
0,5.95084697822056,11.8387511305265,6.14517531453951,0,0,5.88209874603224
11.498474316271,0,14.0018380191796,11.498474316271,34.447926533364,0,12.852451079115
0,0,0,3.5418192760021,47.3237699924886,0,14.0352198150948
0,0,0,8.73559423018505,56.902069073883,0,10.2870186992096
0,0,0,11.2966602893024,42.8978285743537,0,15.5281743190191
0,0,8.70927550613938,18.0574987678488,27.7919418139059,8.70927550613938,20.8092275703925
0,0,7.1867974279762,24.0692560412244,24.0692560412244,7.1867974279762,19.6281591823361
0,0,9.09356065411567,22.6946879431147,22.6946879431147,9.09356065411567,21.8526617521441
0,0,21.3140494874254,16.3347237492681,5.35352596224291,0,16.0394244183155
0,0,17.2761662220818,9.27977247167512,0,10.2168396984878,12.9527562714353
0,0,32.0281167955064,10.034663695375,0,13.3065059662861,11.8920095421004
0,5.82182527221341,34.2327999824732,13.0976462941731,0,5.95035528324072,5.34908799680623
15.8398409974968,0,13.6502453724885,21.6477369319414,37.6035509051505,6.8760021950874,7.9791184034818
8.16071337511835,4.22358155281472,14.3814614700724,3.93713182230362,3.93713182230362,0,0
6.39122695869914,13.8979394817027,21.8515250248891,0,0,7.50671252300358,0
0,9.69766577389745,25.7804979174014,6.43425279030091,0,9.69766577389745,0
5.5956187814736,11.6526158837927,26.2657426596772,0,0,6.05699710231909,0
7.09711502531922,7.09711502531922,20.8764447422335,0,0,0,0
0,7.81882131165666,42.2843340622605,0,0,7.81882131165666,0
0,24.3281121426847,12.3960874508242,0,0,15.5295287553174,0
0,3.86764132686904,18.9135593104439,0,0,0,5.18056058917253
36.9169024277913,0,0,14.9957234028554,14.9957234028554,18.7472860056583,0
7.97680751998594,0,21.1162845178483,0,0,7.97680751998594,0
10.1539887727249,16.9191945202658,25.391152083226,0,0,6.76520574754082,0
0,0,18.2782325649185,0,0,0,0
17.0411424247846,0,0,7.91073141716513,7.91073141716513,17.9710048964995,0
0,6.10309649255611,7.23354784068988,0,0,19.8391837286514,0
4.42406417814425,0,34.0588606016045,4.42406417814425,4.42406417814425,5.11074931397134,0
4.12205589104927,4.12205589104927,9.93261362854983,0,0,3.90120979974196,0
0,0,0,6.67514604547614,6.67514604547614,14.2020023383041,0
0,8.19930975738434,0,0,0,28.3669705327589,0
15.5873705432683,15.5873705432683,9.31344429910356,0,0,0,0
0,0,14.8532596840876,7.76543108379099,0,31.0682857471486,0
0,0,6.84140243000738,18.3273569541642,23.8048386154049,6.84140243000738,19.3670377270447
0,0,22.0736603965881,8.30342323720079,8.30342323720079,18.5107975935328,15.2125562107876
0,0,20.7206453072209,0,0,8.80066397254341,5.01839816623892
0,0,0,16.0779659000579,7.29017396053578,25.8826455844739,32.576908726146
0,0,8.8731019602375,16.7205468996543,24.2114649307569,8.8731019602375,18.1272613185184
0,0,6.05181262165619,25.9968740868343,18.4633488027446,6.05181262165619,18.4513165015038
0,0,15.1916779920284,17.8505244513659,15.9263304746558,6.49495375527366,25.8152878564485
0,0,0,12.8834768795659,20.5059338709246,7.04173994719384,48.2497270416776
0,0,8.7577696117813,33.3899416680468,17.5931272243225,11.3833321808475,38.661985453783
0,0,6.38071550766984,7.63258217882258,31.3800037786342,6.38071550766984,18.6560140240815
0,0,5.35843119036459,0,29.878451266438,5.35843119036459,19.4265875237989
0,0,0,5.25389866749488,47.8823262397793,0,13.4778921214366
0,0,0,19.6615935534475,33.7142277191049,0,21.109830257353
17.5970743250511,0,6.9090387580223,9.64468825069019,5.04643074827005,10.5015954967552,0
3.77398302913381,0,24.211869558446,3.77398302913381,3.77398302913381,27.7642968746075,0
0,0,17.4072369404681,0,0,19.7495829803202,0
12.1066979028999,7.83767788861053,15.8271417926695,4.26902001428935,12.8959851832318,0,0
0,0,11.6917586203002,7.6879637681978,7.6879637681978,11.8250302119922,0
0,0,0,0,0,24.0552253973296,0
0,18.2689398424037,0,0,0,0,0
0,0,5.45706371191136,0,3.69806094182825,0,0
0,0,2.81777893984325,0,2.75928034314764,22.3765820271129,0
6.10626962214635,0,6.90373262484756,0,0,40.0976643990773,0
8.73131722507486,0,0,0,0,31.661543393267,0
0,0,20.3736299495614,0,7.72701051666248,0,0
0,6.65004366621613,13.4378391406818,0,0,42.4566572080255,0
0,6.78188863565316,7.3155100954524,0,0,22.347409210115,0
0,0,16.4483812590445,0,0,15.8824308585808,0
0,0,10.0033034025046,6.33852868454509,0,0,0
0,15.6136758349087,0,7.51164521663773,0,9.67400382291581,0
0,7.14938317616576,7.85232212251854,0,0,5.88259834136224,0
0,0,19.2383640123394,0,0,0,0
0,7.88374384482528,0,0,0,12.7155950241587,0
0,8.06794746695188,22.1914478115356,0,0,6.88177198072419,0
0,0,14.6487087790565,0,0,33.7650729810624,0
0,9.80394088893977,26.7082124717758,0,0,11.6860083056239,0
0,9.87044782964054,15.7659406863344,0,0,8.98322071947129,11.0957014419752
0,0,0,9.28928679493798,9.28928679493798,24.4800302308801,34.7973449400928
0,8.20518218024337,10.9347871070126,0,0,0,0
0,16.1318384981925,10.273868412826,13.0733553587388,0,8.405074632262,0
9.11332142597942,8.3192449690492,11.2240727271584,9.11332142597942,9.11332142597942,10.2329977807568,0
0,13.8723324310671,11.8835951030882,5.55038744925023,0,0,0
0,8.45265013359436,15.6939642986549,0,0,10.0126866315864,0
0,20.5416461700519,10.5813926872109,11.4440428379609,0,9.19179778381747,0
0,16.547349012283,14.0695145658652,8.61957691279929,0,10.8168440327334,0
0,9.21873284224753,14.2421773835981,0,0,8.1906335118936,0
0,17.2418331424343,15.1268125965664,8.90197385801943,0,7.5885467436623,0
7.18907542459986,0,17.5145612060105,0,0,7.18907542459986,0
0,8.77967027577828,22.8770813239827,0,0,0,0
0,9.22275654741152,18.8652302336089,0,0,8.26092431093114,0
47.9630997418292,0,0,0,0,26.4878266556172,0
17.1929588443442,0,0,0,13.3802145544882,8.39656129607509,0
20.251609386739,6.91896351074642,0,0,0,16.0013552730433,0
16.6694773923961,10.0705179855217,6.04024959244475,0,0,0,0
24.2119509353799,0,4.89875282669771,0,10.146988282053,5.31076543548278,0
5.88314667386317,0,26.7035487788422,13.1493725543112,13.1493725543112,5.88314667386317,0
15.813982717989,0,18.3484681853889,0,13.531500392773,5.77659073055774,0
0,0,38.4677012551557,5.48648408059108,5.48648408059108,15.6849945105487,0
30.883879651675,13.8544017134604,12.5316443259636,0,0,0,0
14.6348273880801,10.0221772353096,27.9857378360817,0,0,0,0
6.8105524507388,6.8105524507388,18.9958991621644,6.18380308539229,16.6841796929486,0,0
27.6655050239352,0,8.23390582264942,8.48590188139618,27.4260070396131,14.4919532746408,0
9.08896260256871,0,20.295674573502,0,0,0,0
5.55829539611849,0,38.3928611580382,0,0,0,0
0,0,40.182742335022,0,6.59312401964565,0,0
8.71549730146493,4.10794140323826,20.1110254433308,0,5.09483423284503,4.37162683114882,0
11.3715113086025,4.40960607119677,17.4606820110839,0,0,0,0
0,0,24.3381577584352,0,0,14.1194782289959,0
0,0,21.7257059450963,0,0,0,0
7.0042771756858,7.0042771756858,6.8664519656172,0,0,0,0
16.3159330665697,8.51764277919241,22.7450891233176,0,0,0,0
8.0134379856875,8.0134379856875,46.2982765263846,0,0,5.65096737045807,0
0,4.5014758629829,38.4236958209511,5.24897139663771,4.58323904729637,4.5014758629829,0
5.257979661827,5.257979661827,20.0392798935112,0,0,26.7379579309354,0
0,0,11.4623187977722,0,0,30.8265479929505,0
19.442965599224,6.19170209817749,4.25542776712199,0,1.5490194648444,28.861791582494,0
13.6038956051552,0,4.32111092336288,0,25.9174488087375,0,0
5.20237632557881,4.8636944089723,20.191364536487,0,13.8026761423574,13.2437584439139,0
0,0,37.0680377854836,4.78297261748176,4.78297261748176,22.2613211253651,0
22.2550533879525,13.8707944395944,0,0,0,12.6821570075885,0
30.5670787779708,0,9.98467354654133,0,0,5.02707673444365,0
17.5207046141711,0,5.43446825292493,0,25.3766267911135,0,0
7.52335053524973,0,0,0,15.995649763296,0,0
0,3.08199716982182,35.0852953302061,0,0,7.52448549812249,3.12210993125119
0,5.06974993064637,0,5.13464510759719,0,5.06974993064637,0
0,0,2.42076323206474,0,0,0,0
44.2921747618721,0,7.11066370770323,9.2185438544312,25.8497487168928,11.6917187154438,0
35.3712440784479,0,4.70745370859717,0,20.6488003151755,12.9207544994186,0
7.75455242692009,5.86487992185489,0,5.55859508695142,5.55859508695142,5.86487992185489,0
22.4046610169492,0,0,24.117231638418,24.117231638418,19.0148305084745,0
20.9177771945684,0,0,25.894011411464,55.5414613283566,3.96971199175731,0
10.2750141631797,0,0,7.51857778484557,20.7945295339569,6.95933925039508,0
5.81635791014071,6.25430792233546,0,22.165254551817,38.5221042808818,12.0706658324762,0
13.062524469087,2.23475509750601,0,38.9442051911498,38.9442051911498,7.28729088850562,0
32.726315608219,0,15.0367875864342,10.1485032827171,11.051773208404,8.67257203159477,0
24.959913552705,17.3609174567764,11.5222392638037,0,0,34.3906860011154,0
8.25369319916381,8.14698947209274,20.0707675399703,5.55091977449752,0,0,0
46.6919386866548,0,10.4824311946675,9.23341382556379,9.23341382556379,57.1743698813222,0
10.1831238779174,5.15332136445242,16.7770197486535,10.3928186714542,10.3928186714542,26.7834829443447,0
25.811396479884,0,8.19827478086372,8.79053498515866,8.79053498515866,34.0096712607478,0
0,0,0,0,10.7291371114668,7.22291822318406,5.7601644820547
0,0,0,5.98756677360556,10.6306360968063,4.34834269996689,0
0,0,0,0,5.78415680943663,0,0
0,7.26560492199016,0,0,5.24439908164773,0,0
0,4.24465656894949,0,0,15.3792221768794,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
7.12168524280145,7.12168524280145,0,0,0,5.80300143532136,0
4.41918279720355,4.41918279720355,0,0,0,0,0
0,0,0,0,5.59843087613262,0,14.0877254343455
0,0,0,4.47649150258375,13.3931753385602,0,10.6144617560584
0,0,0,18.9334731623114,8.73951524378649,0,0
8.18624044994664,0,0,14.2361722849899,16.5360880059382,0,0
41.6742275429179,0,0,16.1184231573963,9.89794416682129,0,0
13.0086597475258,0,7.09419194948315,0,0,0,0
5.04018794281899,0,5.80244187314924,0,0,0,0
4.57471026998853,0,25.8028934485206,0,0,4.57471026998853,0
0,0,20.3439726303326,0,0,0,0
0,0,5.53228026766912,0,0,0,7.10849206017177
0,0,8.79663347725272,0,0,0,18.4767238412987
0,0,0,17.1449283533761,0,0,0
9.4849230127654,5.61582096643803,0,21.0276244793598,0,0,0
0,0,0,6.70959914891351,3.57845287942054,4.08140270290191,0
58.87521406462,0,10.9665030083947,0,7.0762719484926,69.8724904232934,0
53.7860914503988,0,17.889643218258,0,9.88331969120644,49.447895100069,0
15.6202263914457,0,6.51756687947984,10.4004282375674,33.1296593683495,7.99159192093273,4.68450119462614
30.3791991020208,0,0,0,9.50246987100122,16.2891527035769,0
19.702684652677,0,19.140013465173,0,0,6.71014457486015,0
13.6448249906474,0,22.0816625174844,0,7.84263055651126,7.19944470569851,0
42.4686349911435,0,0,12.7827898567351,12.7827898567351,16.8388109288815,0
43.6834142096722,0,5.63965475341209,31.7455962245514,31.7455962245514,15.5043469398954,0
57.9934582771396,0,3.93743508657707,34.324409513918,34.324409513918,15.6164256150305,0
48.4184925205302,0,4.55412819027499,39.3089583262343,39.3089583262343,9.10953419429584,0
14.5629432442227,0,9.60163486580228,21.791798051531,35.3974630396548,9.60163486580228,12.1639513820263
5.71493475653294,0,13.8766541008511,6.61067848534215,20.8932064447016,13.8766541008511,13.5583028042485
8.06909031979256,0,17.413029386344,8.06909031979256,16.0949654278306,9.71126836646499,7.08999567847882
5.37951766903796,0,28.6860954073281,0,0,5.37951766903796,0
11.7389608701304,0,23.7639207869307,0,12.160737241987,11.7389608701304,0
0,0,23.0487929732658,0,0,0,0
3.90750567572573,0,12.4475009659594,0,0,0,0
0,0,7.32608678809665,0,0,0,0
0,0,17.0899680280067,0,0,0,0
6.95042949446622,0,16.0619095611716,0,7.32627753785186,0,0
0,0,36.6346324261194,0,0,0,0
0,0,18.7836308280825,0,0,0,0
51.079570047566,0,0,0,17.1449657569026,10.7095474666337,0
41.1513974384069,0,0,7.99248066130474,17.041608233125,0,0
28.501658979912,0,0,16.1806530146753,16.1806530146753,30.3171118681325,0
31.7009895728368,0,0,7.27963102501468,7.27963102501468,20.2630731056721,0
22.3991295425278,0,18.314039570005,8.17500051648979,7.45398075903342,25.0683488165497,0
28.1642780502759,0,3.62124463519313,32.1095666002453,32.1095666002453,10.2530081238504,0
25.1258817675586,0,0,35.7706582991498,35.7706582991498,5.848770465459,0
40.6104579762481,0,0,25.6795958603567,25.6795958603567,0,0
26.3356067672455,0,0,32.6416046963383,47.0010354535886,0,0
23.9985323504678,0,0,29.7160861529975,54.4324370246607,0,4.30728050205433
35.7690170103046,0,0,33.2981039933672,40.1140701732008,0,0
25.5971465527378,0,0,32.0213224630581,31.6027123427272,0,0
27.1865284974093,0,0,37.7239082161362,31.4285714285714,0,0
36.9718881639905,0,0,43.7856412803637,27.0002101462427,8.34829829303938,0
38.3438569765479,0,0,22.8496496687108,37.606408530859,3.17700061021263,0
18.3126000614006,9.65308664841565,3.81191120763803,37.3759619214834,19.3843195063595,0,0
15.1218006553018,11.165060069329,0,39.3667790493376,15.1218006553018,0,0
48.2150932413978,0,5.4319550471244,34.7372898430679,26.6377129552934,14.7390807942868,0
34.584716251451,0,3.92330710406739,26.8343473112572,33.5015195086241,0,0
49.9349170962138,0,19.5475909858995,10.9433944402634,17.0512474617668,45.5073863179169,0
15.1499554648758,4.42515787624475,32.8382589077953,10.7247975886311,18.1512221732524,0,0
0,0,24.6047616071987,0,4.16171967756046,7.51109167031183,0
